date,closingValue,trend
2003-09-04,22.83,decrease
2003-09-05,22.5,decrease
2003-09-08,22.74,increase
2003-09-09,22.37,decrease
2003-09-10,22.18,decrease
2003-09-11,22.56,increase
2003-09-12,23.1,increase
2003-09-15,22.21,decrease
2003-09-16,22.36,increase
2003-09-17,22.12,decrease
2003-09-18,22.88,increase
2003-09-19,22.58,decrease
2003-09-22,22.08,decrease
2003-09-23,22.43,increase
2003-09-24,21.32,decrease
2003-09-25,20.43,decrease
2003-09-26,20.69,increase
2003-09-29,21.3,increase
2003-09-30,20.72,decrease
2003-10-01,20.79,increase
2003-10-02,20.57,decrease
2003-10-03,21.69,increase
2003-10-06,22.29,increase
2003-10-07,23.22,increase
2003-10-08,23.06,decrease
2003-10-09,23.45,increase
2003-10-10,23.68,increase
2003-10-13,24.35,increase
2003-10-14,24.55,increase
2003-10-15,24.82,increase
2003-10-16,23.25,decrease
2003-10-17,22.75,decrease
2003-10-20,23.22,increase
2003-10-21,23.18,decrease
2003-10-22,22.76,decrease
2003-10-23,22.99,increase
2003-10-24,22.6,decrease
2003-10-27,22.6,stable
2003-10-28,23.72,increase
2003-10-29,23.69,decrease
2003-10-30,23.09,decrease
2003-10-31,22.89,decrease
2003-11-03,23.15,increase
2003-11-04,22.91,decrease
2003-11-05,23.03,increase
2003-11-06,23.12,increase
2003-11-07,22.5,decrease
2003-11-10,21.9,decrease
2003-11-11,21.54,decrease
2003-11-12,22.33,increase
2003-11-13,22.42,increase
2003-11-14,21.46,decrease
2003-11-17,21.13,decrease
2003-11-18,20.41,decrease
2003-11-19,20.4199,increase
2003-11-20,20.375,decrease
2003-11-21,20.28,decrease
2003-11-24,21.15,increase
2003-11-25,20.68,decrease
2003-11-26,20.72,increase
2003-11-28,20.91,increase
2003-12-01,21.71,increase
2003-12-02,21.54,decrease
2003-12-03,21.03,decrease
2003-12-04,21.15,increase
2003-12-05,20.85,decrease
2003-12-08,21.05,increase
2003-12-09,20.45,decrease
2003-12-10,20.38,decrease
2003-12-11,21.21,increase
2003-12-12,20.89,decrease
2003-12-15,20.17,decrease
2003-12-16,20.12,decrease
2003-12-17,19.88,decrease
2003-12-18,20.04,increase
2003-12-19,19.7,decrease
2003-12-22,19.85,increase
2003-12-23,19.81,decrease
2003-12-24,20.41,increase
2003-12-26,20.78,increase
2003-12-29,21.15,increase
2003-12-30,21.28,increase
2003-12-31,21.37,increase
2004-01-02,21.28,decrease
2004-01-05,22.17,increase
2004-01-06,22.09,decrease
2004-01-07,22.59,increase
2004-01-08,23.36,increase
2004-01-09,23.0,decrease
2004-01-12,23.73,increase
2004-01-13,24.12,increase
2004-01-14,24.2,increase
2004-01-15,22.85,decrease
2004-01-16,22.72,decrease
2004-01-20,22.73,increase
2004-01-21,22.61,decrease
2004-01-22,22.18,decrease
2004-01-23,22.56,increase
2004-01-26,23.01,increase
2004-01-27,23.07,increase
2004-01-28,22.52,decrease
2004-01-29,22.68,increase
2004-01-30,22.56,decrease
2004-02-02,22.32,decrease
2004-02-03,22.26,decrease
2004-02-04,21.79,decrease
2004-02-05,22.42,increase
2004-02-06,22.71,increase
2004-02-09,22.667,decrease
2004-02-10,22.98,increase
2004-02-11,23.8,increase
2004-02-12,23.73,decrease
2004-02-13,23.0,decrease
2004-02-17,23.16,increase
2004-02-18,23.26,increase
2004-02-19,22.47,decrease
2004-02-20,22.4,decrease
2004-02-23,22.19,decrease
2004-02-24,22.36,increase
2004-02-25,22.81,increase
2004-02-26,23.04,increase
2004-02-27,23.92,increase
2004-03-01,24.02,increase
2004-03-02,23.81,decrease
2004-03-03,23.92,increase
2004-03-04,25.16,increase
2004-03-05,26.74,increase
2004-03-08,26.0,decrease
2004-03-09,27.1,increase
2004-03-10,27.68,increase
2004-03-11,27.15,decrease
2004-03-12,27.56,increase
2004-03-15,26.45,decrease
2004-03-16,25.82,decrease
2004-03-17,26.19,increase
2004-03-18,25.67,decrease
2004-03-19,25.86,increase
2004-03-22,25.86,stable
2004-03-23,25.29,decrease
2004-03-24,25.5,increase
2004-03-25,26.87,increase
2004-03-26,27.04,increase
2004-03-29,27.91,increase
2004-03-30,27.92,increase
2004-03-31,27.04,decrease
2004-04-01,27.11,increase
2004-04-02,27.5,increase
2004-04-05,28.32,increase
2004-04-06,27.83,decrease
2004-04-07,27.31,decrease
2004-04-08,27.53,increase
2004-04-12,28.04,increase
2004-04-13,26.93,decrease
2004-04-14,26.64,decrease
2004-04-15,29.3,increase
2004-04-16,29.18,decrease
2004-04-19,28.35,decrease
2004-04-20,27.73,decrease
2004-04-21,27.73,stable
2004-04-22,27.78,increase
2004-04-23,27.7,decrease
2004-04-26,27.13,decrease
2004-04-27,26.94,decrease
2004-04-28,26.45,decrease
2004-04-29,26.77,increase
2004-04-30,25.78,decrease
2004-05-03,26.07,increase
2004-05-04,26.14,increase
2004-05-05,26.65,increase
2004-05-06,26.58,decrease
2004-05-07,26.67,increase
2004-05-10,26.28,decrease
2004-05-11,27.14,increase
2004-05-12,27.3,increase
2004-05-13,27.19,decrease
2004-05-14,27.06,decrease
2004-05-17,26.64,decrease
2004-05-18,27.06,increase
2004-05-19,26.47,decrease
2004-05-20,26.71,increase
2004-05-21,27.11,increase
2004-05-24,27.34,increase
2004-05-25,28.41,increase
2004-05-26,28.51,increase
2004-05-27,28.17,decrease
2004-05-28,28.06,decrease
2004-06-01,28.06,stable
2004-06-02,28.92,increase
2004-06-03,28.4,decrease
2004-06-04,28.78,increase
2004-06-07,29.81,increase
2004-06-08,30.35,increase
2004-06-09,30.2,decrease
2004-06-10,30.74,increase
2004-06-14,30.12,decrease
2004-06-15,30.69,increase
2004-06-16,32.74,increase
2004-06-17,32.81,increase
2004-06-18,32.91,increase
2004-06-21,32.33,decrease
2004-06-22,33.0,increase
2004-06-23,33.7,increase
2004-06-24,33.18,decrease
2004-06-25,33.7,increase
2004-06-28,32.49,decrease
2004-06-29,32.5,increase
2004-06-30,32.54,increase
2004-07-01,32.3,decrease
2004-07-02,31.08,decrease
2004-07-06,30.95,decrease
2004-07-07,30.39,decrease
2004-07-08,30.14,decrease
2004-07-09,30.03,decrease
2004-07-12,29.14,decrease
2004-07-13,29.22,increase
2004-07-14,29.58,increase
2004-07-15,32.93,increase
2004-07-16,32.2,decrease
2004-07-19,31.97,decrease
2004-07-20,32.2,increase
2004-07-21,31.62,decrease
2004-07-22,31.68,increase
2004-07-23,30.7,decrease
2004-07-26,31.26,increase
2004-07-27,32.43,increase
2004-07-28,32.27,decrease
2004-07-29,32.64,increase
2004-07-30,32.34,decrease
2004-08-02,31.58,decrease
2004-08-03,31.29,decrease
2004-08-04,31.79,increase
2004-08-05,31.39,decrease
2004-08-06,29.78,decrease
2004-08-09,30.3,increase
2004-08-10,31.52,increase
2004-08-11,31.01,decrease
2004-08-12,30.37,decrease
2004-08-13,30.84,increase
2004-08-16,30.78,decrease
2004-08-17,30.87,increase
2004-08-18,31.74,increase
2004-08-19,30.71,decrease
2004-08-20,30.8,increase
2004-08-23,31.08,increase
2004-08-24,31.95,increase
2004-08-25,33.05,increase
2004-08-26,34.66,increase
2004-08-27,34.35,decrease
2004-08-30,34.12,decrease
2004-08-31,34.49,increase
2004-09-01,35.86,increase
2004-09-02,35.66,decrease
2004-09-03,35.23,decrease
2004-09-07,35.76,increase
2004-09-08,36.35,increase
2004-09-09,35.7,decrease
2004-09-10,35.87,increase
2004-09-13,35.59,decrease
2004-09-14,35.49,decrease
2004-09-15,35.2,decrease
2004-09-16,36.35,increase
2004-09-17,37.14,increase
2004-09-20,37.71,increase
2004-09-21,38.01,increase
2004-09-22,36.92,decrease
2004-09-23,37.27,increase
2004-09-24,37.29,increase
2004-09-27,37.53,increase
2004-09-28,38.04,increase
2004-09-29,38.68,increase
2004-09-30,38.75,increase
2004-10-01,38.67,decrease
2004-10-04,38.79,increase
2004-10-05,39.37,increase
2004-10-06,40.64,increase
2004-10-07,39.62,decrease
2004-10-08,39.06,decrease
2004-10-11,38.59,decrease
2004-10-12,38.29,decrease
2004-10-13,39.75,increase
2004-10-14,44.98,increase
2004-10-15,45.5,increase
2004-10-18,47.75,increase
2004-10-19,47.42,decrease
2004-10-20,47.47,increase
2004-10-21,47.94,increase
2004-10-22,47.41,decrease
2004-10-25,47.55,increase
2004-10-26,47.97,increase
2004-10-27,50.3,increase
2004-10-28,52.19,increase
2004-10-29,52.4,increase
2004-11-01,52.45,increase
2004-11-02,53.5,increase
2004-11-03,55.31,increase
2004-11-04,54.45,decrease
2004-11-05,54.72,increase
2004-11-08,54.38,decrease
2004-11-09,54.05,decrease
2004-11-10,54.75,increase
2004-11-11,55.3,increase
2004-11-12,55.5,increase
2004-11-15,55.24,decrease
2004-11-16,54.935,decrease
2004-11-17,54.9,decrease
2004-11-18,55.39,increase
2004-11-19,55.17,decrease
2004-11-22,61.35,increase
2004-11-23,61.27,decrease
2004-11-24,64.05,increase
2004-11-26,64.55,increase
2004-11-29,68.44,increase
2004-11-30,67.05,decrease
2004-12-01,67.79,increase
2004-12-02,65.21,decrease
2004-12-03,62.68,decrease
2004-12-06,65.78,increase
2004-12-07,62.89,decrease
2004-12-08,63.28,increase
2004-12-09,63.99,increase
2004-12-10,65.15,increase
2004-12-13,64.91,decrease
2004-12-14,65.29,increase
2004-12-15,65.26,decrease
2004-12-16,66.596,increase
2004-12-17,64.99,decrease
2004-12-20,62.72,decrease
2004-12-21,63.69,increase
2004-12-22,63.75,increase
2004-12-23,64.01,increase
2004-12-27,63.16,decrease
2004-12-28,64.18,increase
2004-12-29,64.44,increase
2004-12-30,64.8,increase
2004-12-31,64.4,decrease
2005-01-03,63.29,decrease
2005-01-04,63.94,increase
2005-01-05,64.5,increase
2005-01-06,64.55,increase
2005-01-07,69.25,increase
2005-01-10,68.96,decrease
2005-01-11,64.56,decrease
2005-01-12,65.46,increase
2005-01-13,69.8,increase
2005-01-14,70.2,increase
2005-01-18,70.65,increase
2005-01-19,69.88,decrease
2005-01-20,70.46,increase
2005-01-21,70.49,increase
2005-01-24,70.76,increase
2005-01-25,72.05,increase
2005-01-26,72.25,increase
2005-01-27,72.64,increase
2005-01-28,73.98,increase
2005-01-31,76.9,increase
2005-02-01,77.53,increase
2005-02-02,79.63,increase
2005-02-03,77.81,decrease
2005-02-04,78.84,increase
2005-02-07,78.94,increase
2005-02-08,80.9,increase
2005-02-09,78.74,decrease
2005-02-10,78.36,decrease
2005-02-11,81.21,increase
2005-02-14,84.63,increase
2005-02-15,88.41,increase
2005-02-16,90.13,increase
2005-02-17,87.81,decrease
2005-02-18,86.81,decrease
2005-02-22,85.29,decrease
2005-02-23,88.23,increase
2005-02-24,88.93,increase
2005-02-25,88.99,increase
2005-02-28,44.86,decrease
2005-03-01,44.5,decrease
2005-03-02,44.121,decrease
2005-03-03,41.79,decrease
2005-03-04,42.81,increase
2005-03-07,42.75,decrease
2005-03-08,40.53,decrease
2005-03-09,39.35,decrease
2005-03-10,39.83,increase
2005-03-11,40.27,increase
2005-03-14,40.32,increase
2005-03-15,40.96,increase
2005-03-16,41.18,increase
2005-03-17,42.25,increase
2005-03-18,42.96,increase
2005-03-21,43.7,increase
2005-03-22,42.83,decrease
2005-03-23,42.55,decrease
2005-03-24,42.5,decrease
2005-03-28,42.53,increase
2005-03-29,41.75,decrease
2005-03-30,42.8,increase
2005-03-31,41.67,decrease
2005-04-01,40.89,decrease
2005-04-04,41.09,increase
2005-04-05,41.89,increase
2005-04-06,42.33,increase
2005-04-07,43.56,increase
2005-04-08,43.74,increase
2005-04-11,41.92,decrease
2005-04-12,42.66,increase
2005-04-13,41.04,decrease
2005-04-14,37.26,decrease
2005-04-15,35.35,decrease
2005-04-18,35.62,increase
2005-04-19,37.09,increase
2005-04-20,35.51,decrease
2005-04-21,37.14,increase
2005-04-22,35.5,decrease
2005-04-25,36.98,increase
2005-04-26,36.19,decrease
2005-04-27,35.95,decrease
2005-04-28,35.54,decrease
2005-04-29,36.06,increase
2005-05-02,36.43,increase
2005-05-03,36.21,decrease
2005-05-04,37.15,increase
2005-05-05,36.68,decrease
2005-05-06,37.24,increase
2005-05-09,36.97,decrease
2005-05-10,36.42,decrease
2005-05-11,35.61,decrease
2005-05-12,34.13,decrease
2005-05-13,34.77,increase
2005-05-16,35.55,increase
2005-05-17,35.36,decrease
2005-05-18,35.84,increase
2005-05-19,37.55,increase
2005-05-20,37.55,stable
2005-05-23,39.76,increase
2005-05-24,39.7,decrease
2005-05-25,39.78,increase
2005-05-26,40.74,increase
2005-05-27,40.56,decrease
2005-05-31,39.7593,decrease
2005-06-01,40.3,increase
2005-06-02,40.04,decrease
2005-06-03,38.24,decrease
2005-06-06,37.92,decrease
2005-06-07,36.54,decrease
2005-06-08,36.92,increase
2005-06-09,37.65,increase
2005-06-10,35.81,decrease
2005-06-13,35.9,increase
2005-06-14,36.0,increase
2005-06-15,37.13,increase
2005-06-16,37.98,increase
2005-06-17,38.31,increase
2005-06-20,37.61,decrease
2005-06-21,37.86,increase
2005-06-22,38.55,increase
2005-06-23,38.89,increase
2005-06-24,37.76,decrease
2005-06-27,37.1,decrease
2005-06-28,37.31,increase
2005-06-29,36.37,decrease
2005-06-30,36.81,increase
2005-07-01,36.5,decrease
2005-07-05,37.98,increase
2005-07-06,37.39,decrease
2005-07-07,37.63,increase
2005-07-08,38.25,increase
2005-07-11,38.1,decrease
2005-07-12,38.24,increase
2005-07-13,38.35,increase
2005-07-14,40.75,increase
2005-07-15,41.55,increase
2005-07-18,41.49,decrease
2005-07-19,43.19,increase
2005-07-20,43.63,increase
2005-07-21,43.29,decrease
2005-07-22,44.0,increase
2005-07-25,43.81,decrease
2005-07-26,43.63,decrease
2005-07-27,43.99,increase
2005-07-28,43.8,decrease
2005-07-29,42.65,decrease
2005-08-01,42.75,increase
2005-08-02,43.19,increase
2005-08-03,43.22,increase
2005-08-04,42.71,decrease
2005-08-05,42.99,increase
2005-08-08,42.65,decrease
2005-08-09,43.82,increase
2005-08-10,43.38,decrease
2005-08-11,44.0,increase
2005-08-12,46.1,increase
2005-08-15,47.68,increase
2005-08-16,46.25,decrease
2005-08-17,47.15,increase
2005-08-18,46.3,decrease
2005-08-19,45.83,decrease
2005-08-22,45.87,increase
2005-08-23,45.74,decrease
2005-08-24,45.77,increase
2005-08-25,46.06,increase
2005-08-26,45.74,decrease
2005-08-29,45.84,increase
2005-08-30,46.57,increase
2005-08-31,46.89,increase
2005-09-01,46.26,decrease
2005-09-02,46.22,decrease
2005-09-06,48.8,increase
2005-09-07,48.68,decrease
2005-09-08,49.78,increase
2005-09-09,51.31,increase
2005-09-12,51.4,increase
2005-09-13,50.82,decrease
2005-09-14,49.61,decrease
2005-09-15,49.87,increase
2005-09-16,51.21,increase
2005-09-19,52.64,increase
2005-09-20,53.19,increase
2005-09-21,52.11,decrease
2005-09-22,51.9,decrease
2005-09-23,53.2,increase
2005-09-26,53.84,increase
2005-09-27,53.44,decrease
2005-09-28,51.08,decrease
2005-09-29,52.34,increase
2005-09-30,53.61,increase
2005-10-03,54.44,increase
2005-10-04,53.75,decrease
2005-10-05,52.7801,decrease
2005-10-06,51.7,decrease
2005-10-07,51.3,decrease
2005-10-10,50.37,decrease
2005-10-11,51.59,increase
2005-10-12,49.25,decrease
2005-10-13,53.74,increase
2005-10-14,54.0,increase
2005-10-17,53.44,decrease
2005-10-18,52.21,decrease
2005-10-19,54.94,increase
2005-10-20,56.14,increase
2005-10-21,55.66,decrease
2005-10-24,56.79,increase
2005-10-25,56.1,decrease
2005-10-26,57.03,increase
2005-10-27,55.41,decrease
2005-10-28,54.47,decrease
2005-10-31,57.59,increase
2005-11-01,57.5,decrease
2005-11-02,59.95,increase
2005-11-03,61.8499,increase
2005-11-04,61.15,decrease
2005-11-07,60.23,decrease
2005-11-08,59.9,decrease
2005-11-09,60.11,increase
2005-11-10,61.18,increase
2005-11-11,61.54,increase
2005-11-14,61.45,decrease
2005-11-15,62.28,increase
2005-11-16,64.95,increase
2005-11-17,64.52,decrease
2005-11-18,64.56,increase
2005-11-21,64.96,increase
2005-11-22,66.52,increase
2005-11-23,67.11,increase
2005-11-25,69.34,increase
2005-11-28,69.66,increase
2005-11-29,68.1,decrease
2005-11-30,67.82,decrease
2005-12-01,71.6001,increase
2005-12-02,72.63,increase
2005-12-05,71.82,decrease
2005-12-06,74.05,increase
2005-12-07,73.95,decrease
2005-12-08,74.08,increase
2005-12-09,74.3305,increase
2005-12-12,74.91,increase
2005-12-13,74.98,increase
2005-12-14,72.01,decrease
2005-12-15,72.18,increase
2005-12-16,71.11,decrease
2005-12-19,71.38,increase
2005-12-20,72.11,increase
2005-12-21,73.5,increase
2005-12-22,74.02,increase
2005-12-23,73.35,decrease
2005-12-27,74.23,increase
2005-12-28,73.57,decrease
2005-12-29,71.45,decrease
2005-12-30,71.89,increase
2006-01-03,74.75,increase
2006-01-04,74.97,increase
2006-01-05,74.38,decrease
2006-01-06,76.3,increase
2006-01-09,76.05,decrease
2006-01-10,80.86,increase
2006-01-11,83.9,increase
2006-01-12,84.291,increase
2006-01-13,85.5899,increase
2006-01-17,84.7101,decrease
2006-01-18,82.4901,decrease
2006-01-19,79.035,decrease
2006-01-20,76.089,decrease
2006-01-23,77.67,increase
2006-01-24,76.04,decrease
2006-01-25,74.2,decrease
2006-01-26,72.33,decrease
2006-01-27,72.03,decrease
2006-01-30,75.0,increase
2006-01-31,75.51,increase
2006-02-01,75.42,decrease
2006-02-02,72.1,decrease
2006-02-03,71.847,decrease
2006-02-06,67.3,decrease
2006-02-07,67.6,increase
2006-02-08,68.81,increase
2006-02-09,64.95,decrease
2006-02-10,67.31,increase
2006-02-13,64.71,decrease
2006-02-14,67.645,increase
2006-02-15,69.22,increase
2006-02-16,70.57,increase
2006-02-17,70.29,decrease
2006-02-21,69.08,decrease
2006-02-22,71.32,increase
2006-02-23,71.75,increase
2006-02-24,71.46,decrease
2006-02-27,70.99,decrease
2006-02-28,68.49,decrease
2006-03-01,69.1,increase
2006-03-02,69.61,increase
2006-03-03,67.72,decrease
2006-03-06,65.48,decrease
2006-03-07,66.31,increase
2006-03-08,65.66,decrease
2006-03-09,63.93,decrease
2006-03-10,63.19,decrease
2006-03-13,65.68,increase
2006-03-14,67.32,increase
2006-03-15,66.23,decrease
2006-03-16,64.31,decrease
2006-03-17,64.66,increase
2006-03-20,63.99,decrease
2006-03-21,61.81,decrease
2006-03-22,61.67,decrease
2006-03-23,60.16,decrease
2006-03-24,59.96,decrease
2006-03-27,59.51,decrease
2006-03-28,58.71,decrease
2006-03-29,62.33,increase
2006-03-30,62.75,increase
2006-03-31,62.72,decrease
2006-04-03,62.65,decrease
2006-04-04,61.17,decrease
2006-04-05,67.21,increase
2006-04-06,71.24,increase
2006-04-07,69.79,decrease
2006-04-10,68.67,decrease
2006-04-11,67.99,decrease
2006-04-12,66.71,decrease
2006-04-13,66.469,decrease
2006-04-17,64.811,decrease
2006-04-18,66.22,increase
2006-04-19,65.65,decrease
2006-04-20,67.63,increase
2006-04-21,67.04,decrease
2006-04-24,65.75,decrease
2006-04-25,66.17,increase
2006-04-26,68.15,increase
2006-04-27,69.36,increase
2006-04-28,70.39,increase
2006-05-01,69.6,decrease
2006-05-02,71.62,increase
2006-05-03,71.14,decrease
2006-05-04,71.13,decrease
2006-05-05,71.89,increase
2006-05-08,71.89,stable
2006-05-09,71.03,decrease
2006-05-10,70.6,decrease
2006-05-11,68.15,decrease
2006-05-12,67.7,decrease
2006-05-15,67.79,increase
2006-05-16,64.98,decrease
2006-05-17,65.26,increase
2006-05-18,63.18,decrease
2006-05-19,64.51,increase
2006-05-22,63.38,decrease
2006-05-23,63.15,decrease
2006-05-24,63.34,increase
2006-05-25,64.33,increase
2006-05-26,63.549,decrease
2006-05-30,61.22,decrease
2006-05-31,59.77,decrease
2006-06-01,62.17,increase
2006-06-02,61.66,decrease
2006-06-05,60.0,decrease
2006-06-06,59.723,decrease
2006-06-07,58.565,decrease
2006-06-08,60.76,increase
2006-06-09,59.52,decrease
2006-06-12,57.0,decrease
2006-06-13,58.33,increase
2006-06-14,57.61,decrease
2006-06-15,59.38,increase
2006-06-16,57.56,decrease
2006-06-19,57.2,decrease
2006-06-20,57.47,increase
2006-06-21,57.86,increase
2006-06-22,59.58,increase
2006-06-23,58.83,decrease
2006-06-26,58.99,increase
2006-06-27,57.43,decrease
2006-06-28,56.02,decrease
2006-06-29,58.97,increase
2006-06-30,57.27,decrease
2006-07-03,57.95,increase
2006-07-05,57.0015,decrease
2006-07-06,55.77,decrease
2006-07-07,55.4,decrease
2006-07-10,55.0,decrease
2006-07-11,55.65,increase
2006-07-12,52.96,decrease
2006-07-13,52.25,decrease
2006-07-14,50.67,decrease
2006-07-17,52.37,increase
2006-07-18,52.9,increase
2006-07-19,54.1,increase
2006-07-20,60.5,increase
2006-07-21,60.72,increase
2006-07-24,61.42,increase
2006-07-25,61.928,increase
2006-07-26,63.87,increase
2006-07-27,63.4,decrease
2006-07-28,65.59,increase
2006-07-31,67.96,increase
2006-08-01,67.18,decrease
2006-08-02,68.16,increase
2006-08-03,69.59,increase
2006-08-04,68.3,decrease
2006-08-07,67.21,decrease
2006-08-08,64.78,decrease
2006-08-09,63.59,decrease
2006-08-10,64.07,increase
2006-08-11,63.65,decrease
2006-08-14,63.94,increase
2006-08-15,66.45,increase
2006-08-16,67.98,increase
2006-08-17,67.59,decrease
2006-08-18,67.91,increase
2006-08-21,66.56,decrease
2006-08-22,67.62,increase
2006-08-23,67.31,decrease
2006-08-24,67.81,increase
2006-08-25,68.75,increase
2006-08-28,66.98,decrease
2006-08-29,66.48,decrease
2006-08-30,66.96,increase
2006-08-31,67.85,increase
2006-09-01,68.38,increase
2006-09-05,71.48,increase
2006-09-06,70.03,decrease
2006-09-07,72.8,increase
2006-09-08,72.52,decrease
2006-09-11,72.5,decrease
2006-09-12,72.63,increase
2006-09-13,74.2,increase
2006-09-14,74.17,decrease
2006-09-15,74.1,decrease
2006-09-18,73.89,decrease
2006-09-19,73.77,decrease
2006-09-20,75.26,increase
2006-09-21,74.65,decrease
2006-09-22,73.0,decrease
2006-09-25,75.75,increase
2006-09-26,77.61,increase
2006-09-27,76.41,decrease
2006-09-28,77.01,increase
2006-09-29,76.98,decrease
2006-10-02,74.86,decrease
2006-10-03,74.07,decrease
2006-10-04,75.38,increase
2006-10-05,74.83,decrease
2006-10-06,74.22,decrease
2006-10-09,74.63,increase
2006-10-10,73.81,decrease
2006-10-11,73.23,decrease
2006-10-12,75.26,increase
2006-10-13,75.02,decrease
2006-10-16,75.4,increase
2006-10-17,74.29,decrease
2006-10-18,74.53,increase
2006-10-19,78.99,increase
2006-10-20,79.95,increase
2006-10-23,81.46,increase
2006-10-24,81.05,decrease
2006-10-25,81.68,increase
2006-10-26,82.19,increase
2006-10-27,80.41,decrease
2006-10-30,80.42,increase
2006-10-31,81.08,increase
2006-11-01,79.16,decrease
2006-11-02,78.98,decrease
2006-11-03,78.29,decrease
2006-11-06,79.71,increase
2006-11-07,80.51,increase
2006-11-08,82.45,increase
2006-11-09,83.34,increase
2006-11-10,83.12,decrease
2006-11-13,84.35,increase
2006-11-14,85.0,increase
2006-11-15,84.05,decrease
2006-11-16,85.61,increase
2006-11-17,85.85,increase
2006-11-20,86.47,increase
2006-11-21,88.6,increase
2006-11-22,90.31,increase
2006-11-24,91.63,increase
2006-11-27,89.54,decrease
2006-11-28,91.81,increase
2006-11-29,91.8,decrease
2006-11-30,91.66,decrease
2006-12-01,91.32,decrease
2006-12-04,91.12,decrease
2006-12-05,91.27,increase
2006-12-06,89.83,decrease
2006-12-07,87.04,decrease
2006-12-08,88.26,increase
2006-12-11,88.75,increase
2006-12-12,86.14,decrease
2006-12-13,89.05,increase
2006-12-14,88.55,decrease
2006-12-15,87.72,decrease
2006-12-18,85.47,decrease
2006-12-19,86.31,increase
2006-12-20,84.76,decrease
2006-12-21,82.9,decrease
2006-12-22,82.2,decrease
2006-12-26,81.51,decrease
2006-12-27,81.52,increase
2006-12-28,80.87,decrease
2006-12-29,84.84,increase
2007-01-03,83.8,decrease
2007-01-04,85.66,increase
2007-01-05,85.05,decrease
2007-01-08,85.47,increase
2007-01-09,92.57,increase
2007-01-10,97.0,increase
2007-01-11,95.8,decrease
2007-01-12,94.62,decrease
2007-01-16,97.1,increase
2007-01-17,94.95,decrease
2007-01-18,89.07,decrease
2007-01-19,88.5,decrease
2007-01-22,86.79,decrease
2007-01-23,85.7,decrease
2007-01-24,86.7,increase
2007-01-25,86.25,decrease
2007-01-26,85.38,decrease
2007-01-29,85.94,increase
2007-01-30,85.55,decrease
2007-01-31,85.73,increase
2007-02-01,84.74,decrease
2007-02-02,84.75,increase
2007-02-05,83.94,decrease
2007-02-06,84.15,increase
2007-02-07,86.15,increase
2007-02-08,86.18,increase
2007-02-09,83.27,decrease
2007-02-12,84.88,increase
2007-02-13,84.7,decrease
2007-02-14,85.3,increase
2007-02-15,85.21,decrease
2007-02-16,84.83,decrease
2007-02-20,85.9,increase
2007-02-21,89.2,increase
2007-02-22,89.51,increase
2007-02-23,89.07,decrease
2007-02-26,88.65,decrease
2007-02-27,83.93,decrease
2007-02-28,84.61,increase
2007-03-01,87.06,increase
2007-03-02,85.41,decrease
2007-03-05,86.3199,increase
2007-03-06,88.19,increase
2007-03-07,87.72,decrease
2007-03-08,88.0,increase
2007-03-09,87.97,decrease
2007-03-12,89.87,increase
2007-03-13,88.4,decrease
2007-03-14,90.0,increase
2007-03-15,89.57,decrease
2007-03-16,89.59,increase
2007-03-19,91.13,increase
2007-03-20,91.48,increase
2007-03-21,93.87,increase
2007-03-22,93.96,increase
2007-03-23,93.52,decrease
2007-03-26,95.85,increase
2007-03-27,95.46,decrease
2007-03-28,93.24,decrease
2007-03-29,93.75,increase
2007-03-30,92.91,decrease
2007-04-02,93.65,increase
2007-04-03,94.5,increase
2007-04-04,94.27,decrease
2007-04-05,94.68,increase
2007-04-09,93.65,decrease
2007-04-10,94.25,increase
2007-04-11,92.59,decrease
2007-04-12,92.19,decrease
2007-04-13,90.24,decrease
2007-04-16,91.43,increase
2007-04-17,90.35,decrease
2007-04-18,90.4,increase
2007-04-19,90.27,decrease
2007-04-20,90.97,increase
2007-04-23,93.51,increase
2007-04-24,93.24,decrease
2007-04-25,95.348,increase
2007-04-26,98.84,increase
2007-04-27,99.92,increase
2007-04-30,99.8,decrease
2007-05-01,99.47,decrease
2007-05-02,100.39,increase
2007-05-03,100.4,increase
2007-05-04,100.81,increase
2007-05-07,103.92,increase
2007-05-08,105.06,increase
2007-05-09,106.88,increase
2007-05-10,107.34,increase
2007-05-11,108.74,increase
2007-05-14,109.36,increase
2007-05-15,107.52,decrease
2007-05-16,107.34,decrease
2007-05-17,109.44,increase
2007-05-18,110.02,increase
2007-05-21,111.98,increase
2007-05-22,113.54,increase
2007-05-23,112.89,decrease
2007-05-24,110.69,decrease
2007-05-25,113.62,increase
2007-05-29,114.35,increase
2007-05-30,118.77,increase
2007-05-31,121.191,increase
2007-06-01,118.4,decrease
2007-06-04,121.33,increase
2007-06-05,122.67,increase
2007-06-06,123.64,increase
2007-06-07,124.069,increase
2007-06-08,124.49,increase
2007-06-11,120.19,decrease
2007-06-12,120.38,increase
2007-06-13,117.5,decrease
2007-06-14,118.75,increase
2007-06-15,120.5,increase
2007-06-18,125.09,increase
2007-06-19,123.66,decrease
2007-06-20,121.55,decrease
2007-06-21,123.9,increase
2007-06-22,123.0,decrease
2007-06-25,122.34,decrease
2007-06-26,119.65,decrease
2007-06-27,121.89,increase
2007-06-28,120.56,decrease
2007-06-29,122.04,increase
2007-07-02,121.26,decrease
2007-07-03,127.17,increase
2007-07-05,132.75,increase
2007-07-06,132.3,decrease
